year,doi,siam_url,corresponding_author,orcid,institution,title
2025,10.1137/23m1624828,https://epubs.siam.org/doi/10.1137/23m1624828,Sawyer Jack Robertson,0000-0002-4746-3075,UC San Diego Health System,On a Generalization of Wasserstein Distance and the Beckmann Problem to Connection Graphs
2025,10.1137/24m1716161,https://epubs.siam.org/doi/10.1137/24m1716161,Nedialko S. Nedialkov,0000-0001-8697-4428,McMaster University,Sub-ODEs Simplify Taylor Series Algorithms for Ordinary Differential Equations
2025,10.1137/24m1714149,https://epubs.siam.org/doi/10.1137/24m1714149,Alexios A. Michailidis,0000-0002-8443-1064,Max Planck Computing and Data Facility,Element-wise Multiplication of Tensor Trains
2025,10.1137/24m1673097,https://epubs.siam.org/doi/10.1137/24m1673097,Sriramkrishnan Muralikrishnan,0000-0002-5494-1880,Forschungszentrum Jülich,Error Analysis and Parallel Scaling Study of a Parareal Parallel-in-Time Integration Algorithm for Particle-in-Fourier S
2025,10.1137/24m1694999,https://epubs.siam.org/doi/10.1137/24m1694999,Alberto Bucci,0009-0002-7550-6025,University of Pisa,Randomized Sketched TT-GMRES for Linear Systems with Tensor Structure
2025,10.1137/24m1673310,https://epubs.siam.org/doi/10.1137/24m1673310,Oliver A. Krzysik,0000-0001-7880-6512,Los Alamos National Laboratory,Parallel-in-Time Solution of Hyperbolic PDE Systems via Characteristic-Variable Block Preconditioning
2025,10.1137/25m1725280,https://epubs.siam.org/doi/10.1137/25m1725280,Sheng Gui,0000-0003-0739-9221,Academy of Mathematics and Systems Science,A Nonnested Augmented Subspace Method for the Poisson–Boltzmann Equation
2025,10.1137/24m1712539,https://epubs.siam.org/doi/10.1137/24m1712539,Aurya Javeed,0000-0002-8174-5076,Sandia National Laboratories California,A Preconditioner for Spectral Collocation
2025,10.1137/24m1683172,https://epubs.siam.org/doi/10.1137/24m1683172,Sreeram Venkat,0000-0001-8622-1063,The University of Texas at Austin,Fast and Scalable FFT-Based GPU-Accelerated Algorithms for Block-Triangular Toeplitz Matrices with Application to Linear
2025,10.1137/24m1674108,https://epubs.siam.org/doi/10.1137/24m1674108,Daniel A. Serino,0000-0001-5413-650X,Los Alamos National Laboratory,An Adaptive Newton-Based Free-Boundary Grad–Shafranov Solver
2025,10.1137/24m1679756,https://epubs.siam.org/doi/10.1137/24m1679756,Melina A. Freitag,0000-0002-4539-2162,University of Potsdam,Learning Stochastic Reduced Models from Data: A Nonintrusive Approach
2025,10.1137/24m1711832,https://epubs.siam.org/doi/10.1137/24m1711832,Nicolas Nytko,0009-0001-8388-7908,University of Illinois Urbana-Champaign,Optimized Sparse Matrix Operations for Reverse Mode Automatic Differentiation
2025,10.1137/24m1699589,https://epubs.siam.org/doi/10.1137/24m1699589,Yanfang Liu,0009-0001-5025-7459,Middle Tennessee State University,A Training-Free Conditional Diffusion Model for Learning Stochastic Dynamical Systems
2025,10.1137/24m1667245,https://epubs.siam.org/doi/10.1137/24m1667245,Long Chen,0000-0002-7345-5116,"University of California, Irvine",Transformed Primal-Dual Methods with Variable Preconditioners
2025,10.1137/24m1663867,https://epubs.siam.org/doi/10.1137/24m1663867,Y. K. Lin,0000-0002-1236-8617,Shanghai Jiao Tong University,On a Class of Multifidelity Methods for the Semiclassical Schrödinger Equation with Uncertainties
2025,10.1137/24m1696305,https://epubs.siam.org/doi/10.1137/24m1696305,Sara Avesani,,Università della Svizzera italiana,Multiscale Scattered Data Analysis in Samplet Coordinates
2025,10.1137/24m1720159,https://epubs.siam.org/doi/10.1137/24m1720159,Apoorv Srivastava,0000-0003-2317-599X,Stanford University,Information Worth and Assimilation of Binary Data
2025,10.1137/24m1672894,https://epubs.siam.org/doi/10.1137/24m1672894,Zhiqiang Cai,0000-0002-3775-7248,Purdue University West Lafayette,Efficient Shallow Ritz Method for One-Dimensional Diffusion-Reaction Problems
2025,10.1137/24m1659327,https://epubs.siam.org/doi/10.1137/24m1659327,Nils Schild,0009-0000-5048-4814,Max Planck Institute for Plasma Physics,Convergence of Splitting Methods on Rotating Grids for the Magnetized Vlasov Equation
2025,10.1137/24m1687595,https://epubs.siam.org/doi/10.1137/24m1687595,Raphael S. Fernandes,,University of Leicester,Level-Set Shape Optimization via Polytopic Discontinuous Galerkin Methods
2025,10.1137/24m1699747,https://epubs.siam.org/doi/10.1137/24m1699747,Awad H. Al-Mohy,0000-0002-4722-3864,King Khalid University,A New Algorithm for Computing the Exponential of a Block Triangular Matrix
2025,10.1137/24m1676922,https://epubs.siam.org/doi/10.1137/24m1676922,Feng Xue,0000-0003-0728-7502,"University of California, Davis",Convergence Analysis of the Alternating Anderson–Picard Method for Nonlinear Fixed-Point Problems
2025,10.1137/25m172848x,https://epubs.siam.org/doi/10.1137/25m172848x,Martin J. Gander,0000-0001-8450-9223,University of Geneva,Erratum: Spectral Analysis of Implicit \(\boldsymbol{s}\)-Stage Block Runge–Kutta Preconditioners
2025,10.1137/24m1691818,https://epubs.siam.org/doi/10.1137/24m1691818,Zhenning Cai,0000-0002-7086-7983,National University of Singapore,Symmetric Gauss–Seidel Method with a Preconditioned Fixed-Point Iteration for the Steady-State Boltzmann Equation
2025,10.1137/24m1717270,https://epubs.siam.org/doi/10.1137/24m1717270,Paul Schwerdtner,0000-0001-8761-9217,Courant Institute of Mathematical Sciences,Empirical Sparse Regression on Quadratic Manifolds
2025,10.1137/24m1695063,https://epubs.siam.org/doi/10.1137/24m1695063,Yongle Liu,0000-0002-6197-957X,University of Zurich,A Well-balanced Point-Average-Moment PolynomiAl-Interpreted (PAMPA) Method for Shallow Water Equations with Horizontal T
2025,10.1137/24m1685055,https://epubs.siam.org/doi/10.1137/24m1685055,M. R. Haas,,University of Bonn,Finite Element-Based Space-Time Total-Variation-Type Regularization of the Inverse Problem in Electrocardiographic Imagi
2025,10.1137/24m1715222,https://epubs.siam.org/doi/10.1137/24m1715222,Zhen Hao,0009-0009-9871-272X,Wuhan University,An Efficient Asymptotic-Preserving Scheme for the Boltzmann Mixture with Disparate Mass
2025,10.1137/24m1630268,https://epubs.siam.org/doi/10.1137/24m1630268,Oliver A. Krzysik,0000-0001-7880-6512,Los Alamos National Laboratory,Parallel-in-Time Solution of Scalar Nonlinear Conservation Laws
2025,10.1137/24m1672341,https://epubs.siam.org/doi/10.1137/24m1672341,Petr Tichavský,0000-0003-0621-4766,"Czech Academy of Sciences, Institute of Information Theory and Automation",Discrete Time Dynamic Programming Using Tensor Trains
2025,10.1137/23m1609142,https://epubs.siam.org/doi/10.1137/23m1609142,Ignace Bossuyt,0000-0003-2066-400X,KU Leuven,Monte Carlo–Moments Micro-Macro Parareal Method for Unimodal and Bimodal Scalar McKean–Vlasov SDEs
2025,10.1137/25m1726467,https://epubs.siam.org/doi/10.1137/25m1726467,Xingbang Cui,0000-0001-6336-896X,Hong Kong Polytechnic University,Bilevel Optimization with Convex Majorant Approach for Training Sparse Neural Networks
2025,10.1137/25m1740073,https://epubs.siam.org/doi/10.1137/25m1740073,Esteban Henríquez,0000-0002-0243-0368,University of Waterloo,Parameter-Robust Preconditioning for Hybridizable Symmetric Discretizations
2025,10.1137/24m1712412,https://epubs.siam.org/doi/10.1137/24m1712412,Gauthier Wissocq,0000-0001-8012-8546,University of Zurich,A Positive- And Bound-Preserving Vectorial Lattice Boltzmann Method in Two Dimensions
2025,10.1137/24m1718093,https://epubs.siam.org/doi/10.1137/24m1718093,Devika Khurana,,Johannes Kepler University of Linz,Exact Simulation of the First-Passage Time of Diffusions to Time-Dependent Thresholds
2025,10.1137/24m1670913,https://epubs.siam.org/doi/10.1137/24m1670913,Leon Baeck,0000-0003-4859-1041,Fraunhofer Institute for Industrial Mathematics,A Novel Deflation Approach for Topology Optimization and Application for Optimization of Bipolar Plates of Electrolysis 
2025,10.1137/24m1697566,https://epubs.siam.org/doi/10.1137/24m1697566,Philip Charles,0009-0002-8387-8427,"University of Maryland, College Park",Learning WENO for Entropy Stable Schemes to Solve Conservation Laws
2025,10.1137/24m1720172,https://epubs.siam.org/doi/10.1137/24m1720172,Zhizhang Wu,,University of Hong Kong,Computing Large Deviation Rate Functions of Entropy Production for Diffusion Processes by an Interacting Particle Method
2025,10.1137/24m1663648,https://epubs.siam.org/doi/10.1137/24m1663648,Guglielmo Gattiglio,0009-0008-0040-7253,University of Warwick,Nearest Neighbors GParareal: Improving Scalability of Gaussian Processes for Parallel-in-Time Solvers
2025,10.1137/24m1696950,https://epubs.siam.org/doi/10.1137/24m1696950,Felipe Lepe,0000-0002-7929-9572,University of Bío-Bío,A Mixed Finite Element Method for the Velocity-Pseudostress Formulation of the Oseen Eigenvalue Problem
2025,10.1137/24m1672870,https://epubs.siam.org/doi/10.1137/24m1672870,William A. Sands,0000-0003-3643-4751,University of Delaware,High-Order Adaptive Rank Integrators for Multiscale Linear Kinetic Transport Equations in the Hierarchical Tucker Format
2025,10.1137/25m172803x,https://epubs.siam.org/doi/10.1137/25m172803x,Yuxiao Wei,,Hong Kong University of Science and Technology,A Uniformly Accurate Diffeomorphic Embedding Method for Solving Eikonal Equations on Implicit Surfaces
2025,10.1137/24m1689016,https://epubs.siam.org/doi/10.1137/24m1689016,Shiheng Zhang,0009-0002-9191-3202,University of Washington Applied Physics Laboratory,SAV-Based Entropy-Dissipative Schemes for a Class of Kinetic Equations
2025,10.1137/24m1673899,https://epubs.siam.org/doi/10.1137/24m1673899,Ling Liang,0000-0003-0671-9561,Knoxville College,Nesterov’s Accelerated Jacobi-Type Methods for Large-Scale Symmetric Positive Semidefinite Linear Systems
2025,10.1137/25m1730193,https://epubs.siam.org/doi/10.1137/25m1730193,Yesom Park,0009-0001-4068-8474,"University of California, Los Angeles",Neural Implicit Solution Formula for Efficiently Solving Hamilton–Jacobi Equations
2025,10.1137/25m1735585,https://epubs.siam.org/doi/10.1137/25m1735585,Ettaouchi El Mehdi,,Électricité de France (France),Convergence Analysis of Overlapping Domain Decomposition Preconditioners for Nonlinear Problems
2025,10.1137/24m1681434,https://epubs.siam.org/doi/10.1137/24m1681434,Max Hirsch,,"University of California, Berkeley",Neural Empirical Interpolation Method for Nonlinear Model Reduction
2025,10.1137/24m1696603,https://epubs.siam.org/doi/10.1137/24m1696603,Magnus Appel,,University of Southern Denmark,One-Shot Parareal Approach for Topology Optimization of Transient Heat Flow
2025,10.1137/24m1715015,https://epubs.siam.org/doi/10.1137/24m1715015,Rémi Abgrall,0000-0002-5553-7476,University of Zurich,A Novel and Simple Invariant-Domain-Preserving Framework for PAMPA Scheme: 1D Case
2025,10.1137/24m1698298,https://epubs.siam.org/doi/10.1137/24m1698298,Cory D. Hauck,0000-0001-5559-502X,Oak Ridge National Laboratory,On High-Order/Low-Order and Micro-Macro Methods for Implicit Time-Stepping of the BGK Model
2025,10.1137/23m1579091,https://epubs.siam.org/doi/10.1137/23m1579091,Li Zeng,0000-0002-1201-064X,Fuzhou University,Bounded KRnet and Its Applications to Density Estimation and Approximation
2025,10.1137/25m1734142,https://epubs.siam.org/doi/10.1137/25m1734142,Nils Margenberg,0000-0003-2089-5545,University Hospital Magdeburg,An \(hp\) Multigrid Approach for Tensor-Product Space-Time Finite Element Discretizations of the Stokes Equations
2026,10.1137/24m1695786,https://epubs.siam.org/doi/10.1137/24m1695786,Arne Strehlow,,Heidelberg University,Fast-Convergent Two-Level Restricted Additive Schwarz Methods Based on Optimal Local Approximation Spaces
2026,10.1137/25m1753838,https://epubs.siam.org/doi/10.1137/25m1753838,Guangwei Gao,,Hong Kong Polytechnic University,An Energy-Stable Minimal Deformation Rate Scheme for Mean Curvature Flow and Surface Diffusion
2026,10.1137/24m169312x,https://epubs.siam.org/doi/10.1137/24m169312x,Jiequn Han,0000-0002-3553-7313,Flatiron Health (United States),Deep Picard Iteration for High-Dimensional Nonlinear PDEs
2026,10.1137/25m1726923,https://epubs.siam.org/doi/10.1137/25m1726923,Mingchao Cai,0000-0001-7410-5807,Morgan State University,Parameter-Robust Preconditioners for a Four-Field Thermo-Poroelasticity Model
2026,10.1137/25m1739753,https://epubs.siam.org/doi/10.1137/25m1739753,Mingxing Weng,0000-0003-1264-4236,Shanghai Jiao Tong University,Deep Collocation Method: A Framework for Solving PDEs Using Neural Networks with Error Control
2026,10.1137/24m1694379,https://epubs.siam.org/doi/10.1137/24m1694379,Marco Gambarini,0000-0001-9562-1456,Politecnico di Milano,A Gradient-Flow Approach for Combined Layout-Control Design of Wave Energy Parks
2026,10.1137/24m1647138,https://epubs.siam.org/doi/10.1137/24m1647138,Jianbo Cui,0000-0003-4615-4390,Hong Kong Polytechnic University,A Supervised Learning Scheme for Computing Hamilton–Jacobi Equation via Density Coupling
2026,10.1137/24m1637210,https://epubs.siam.org/doi/10.1137/24m1637210,Robert Gruhlke,0000-0003-3129-9423,Berlin Mathematical School,Reverse Diffusion Sampling with Tensor Train Approximations of Hamilton–Jacobi–Bellman Equations
2026,10.1137/24m1679586,https://epubs.siam.org/doi/10.1137/24m1679586,Alyson Fox,0000-0001-7140-3614,Lawrence Livermore National Laboratory,Enhancing ZFP: A Statistical Approach to Understanding and Reducing Error Bias in a Lossy Floating-Point Compression Alg
2026,10.1137/24m1630773,https://epubs.siam.org/doi/10.1137/24m1630773,Wei Cai,0000-0002-7622-4532,Southern Methodist University,DeepMartNet: A Martingale-Based Deep Neural Network Learning Method for Dirichlet BVPs and Eigenvalue Problems of Ellipt
2026,10.1137/24m1654968,https://epubs.siam.org/doi/10.1137/24m1654968,Ya-Chi Chu,,Stanford University,Randomized Nyström Preconditioned Interior Point-Proximal Method of Multipliers
2026,10.1137/24m1714502,https://epubs.siam.org/doi/10.1137/24m1714502,Gianluca Ceruti,,Universität Innsbruck,A Parallel Basis Update and Galerkin Integrator for Tree Tensor Networks
2026,10.1137/24m1687108,https://epubs.siam.org/doi/10.1137/24m1687108,Tilo Arens,0000-0002-6052-1671,Karlsruhe Institute of Technology,Inverse Electromagnetic Scattering Problems for Long Tubular Objects
2026,10.1137/24m1699309,https://epubs.siam.org/doi/10.1137/24m1699309,Abner J. Salgado,0000-0002-3693-2104,Knoxville College,A Semianalytic Diagonalization Finite Element Method for the Spectral Fractional Laplacian
2026,10.1137/24m1675254,https://epubs.siam.org/doi/10.1137/24m1675254,Anran Jiao,0009-0007-6084-110X,Yale University,Solving Forward and Inverse Partial Differential Equation Problems on Unknown Manifolds via Physics-Informed Neural Oper
2026,10.1137/25m1737791,https://epubs.siam.org/doi/10.1137/25m1737791,Tianai Yin,,Zhejiang Business Technology Institute,A Fast Fourier Spectral Method for the Linearized Boltzmann Collision Operator
2026,10.1137/24m1668639,https://epubs.siam.org/doi/10.1137/24m1668639,Satoru Iwata,,Hokkaido University,Rate Constant Matrix Contraction Method for Stiff Master Equations with Detailed Balance
2026,10.1137/24m171944x,https://epubs.siam.org/doi/10.1137/24m171944x,Daria Sushnikova,0000-0002-5903-6417,King Abdullah University of Science and Technology,\({\mathcal{H}^{2}}\)-MG: A Multigrid Method for Hierarchical Rank Structured Matrices
2026,10.1137/25m1748895,https://epubs.siam.org/doi/10.1137/25m1748895,Zhongshuo Lin,,Peking University,Solving Time-Fractional Partial Integro-Differential Equations Using Tensor Neural Network
2026,10.1137/25m1757411,https://epubs.siam.org/doi/10.1137/25m1757411,Yingshan Duan,,Shanghai Jiao Tong University,Fast Computation of the Fractional Power of a Matrix
2026,10.1137/25m1731381,https://epubs.siam.org/doi/10.1137/25m1731381,Arthur Bawin,0000-0002-8118-6809,Polytechnique Montréal,Isometric Simplices for High-Order Anisotropic Mesh Adaptation. Part I: Definition and Existence of Isometric Triangulat
2026,10.1137/24m1692071,https://epubs.siam.org/doi/10.1137/24m1692071,Volker Mehrmann,0000-0001-5051-2870,Technische Universität Berlin,Minimization of the Pseudospectral Abscissa of a Quadratic Matrix Polynomial
2026,10.1137/25m177031x,https://epubs.siam.org/doi/10.1137/25m177031x,Andrea Cangiani,,Scuola Internazionale Superiore di Studi Avanzati,Corrigendum: \(hp\)-Version Space-Time Discontinuous Galerkin Methods for Parabolic Problems on Prismatic Meshes
2026,10.1137/25m1751360,https://epubs.siam.org/doi/10.1137/25m1751360,Fabien Caubet,0000-0002-6379-3867,Centre National de la Recherche Scientifique,Shape Optimization with Ventcel Transmission Condition: Application to the Design of a Heat Exchanger
2026,10.1137/25m1751360,https://epubs.siam.org/doi/10.1137/25m1751360,Fabien Caubet,0000-0002-6379-3867,Centre National de la Recherche Scientifique,Shape Optimization with Ventcel Transmission Condition: Application to the Design of a Heat Exchanger
2026,10.1137/25m1746999,https://epubs.siam.org/doi/10.1137/25m1746999,Gang Bao,0000-0001-5501-554X,Zhejiang Lab,Computation of Shape Taylor Expansions for Scattering Problems in Two Dimensions
2026,10.1137/24m1660164,https://epubs.siam.org/doi/10.1137/24m1660164,Yannan Chen,0000-0002-3121-3602,South China Normal University,A Direct Method for Computing the Complex-Valued Triple Decomposition of Third-Order Tensors
2026,10.1137/25m1742795,https://epubs.siam.org/doi/10.1137/25m1742795,Josef Martínek,,Heidelberg University,Exploiting Inexact Computations in Multilevel Monte Carlo and Other Sampling Methods
2026,10.1137/24m1696020,https://epubs.siam.org/doi/10.1137/24m1696020,Uwe Naumann,,RWTH Aachen University,Differential Inversion of the Implicit Euler Method
2026,10.1137/25m1730582,https://epubs.siam.org/doi/10.1137/25m1730582,Zhuhan Jiang,0000-0003-3171-1836,Southeast University,A Class of High Order Unconditional Maximum Principle Preserving Extended IFRK Schemes for Allen-Cahn Equation
2026,10.1137/24m1684207,https://epubs.siam.org/doi/10.1137/24m1684207,Ningxin Liu,,Tongji University,Estimate of Koopman Modes and Eigenvalues with Kalman Filter
2026,10.1137/25m1734385,https://epubs.siam.org/doi/10.1137/25m1734385,Aaron Baier-Reinio,,,High-Order Finite Element Methods for Three-Dimensional Multicomponent Convection-Diffusion
2026,10.1137/25m1723487,https://epubs.siam.org/doi/10.1137/25m1723487,Samuele Brunati,,Politecnico di Milano,Coupled Eikonal Problems to Model Cardiac Reentries in Purkinje Network and Myocardium
2026,10.1137/24m164358x,https://epubs.siam.org/doi/10.1137/24m164358x,Arbaz Khan,0000-0001-6625-700X,Indian Institute of Technology Roorkee,Interior Penalty Discontinuous Galerkin Methods for the Nearly Incompressible Elasticity Eigenvalue Problem with Heterog
2026,10.1137/25m1765201,https://epubs.siam.org/doi/10.1137/25m1765201,Adrienne Propp,0000-0002-9640-9323,Stanford University,Discovery of Probabilistic Dirichlet-to-Neumann Maps on Graphs
2026,10.1137/25m1729277,https://epubs.siam.org/doi/10.1137/25m1729277,Wen Huang,0000-0001-8324-2416,Xiamen University,A Preconditioned Riemannian Conjugate Gradient Method to Compute Ground States of Spin-1 Bose–Einstein Condensates
2026,10.1137/24m1674881,https://epubs.siam.org/doi/10.1137/24m1674881,Daniel Kressner,,École Polytechnique Fédérale de Lausanne,On a Randomized Small-Block Lanczos Method for Large-Scale Null Space Computations
2026,10.1137/25m1724213,https://epubs.siam.org/doi/10.1137/25m1724213,Karim Gumerov,,University of Manitoba,Fast Measure Modification of Orthogonal Polynomials via Matrices with Displacement or Hierarchical Off-Diagonal Low-Rank
2026,10.1137/25m1733720,https://epubs.siam.org/doi/10.1137/25m1733720,Fritz Göbel,,Heilbronn University,A BDDC Preconditioner for the Cardiac EMI Model in Three Dimensions
2026,10.1137/25m1753784,https://epubs.siam.org/doi/10.1137/25m1753784,Sage Shaw,,University of Colorado Boulder,Radial Basis Function Techniques for Neural Field Models on Surfaces
2026,10.1137/25m1730697,https://epubs.siam.org/doi/10.1137/25m1730697,Manting Peng,,Southern University of Science and Technology,Oscillation-Eliminating Central DG Schemes on Cartesian Meshes for Hyperbolic Conservation Laws
2026,10.1137/25m1765262,https://epubs.siam.org/doi/10.1137/25m1765262,Awad H. Al-Mohy,0000-0002-4722-3864,King Khalid University,A Scaling and Recovering Algorithm for the Matrix \({\varphi }\)-Functions
2026,10.1137/25m1748536,https://epubs.siam.org/doi/10.1137/25m1748536,Thomas Hagstrom,0000-0002-9775-2051,Southern Methodist University,A Time-Dependent Phase Space Filter for Anisotropic Wave Equations on Unbounded Domains
2026,10.1137/25m1763159,https://epubs.siam.org/doi/10.1137/25m1763159,Socratis Petrides,0000-0002-1284-5495,Lawrence Livermore National Laboratory,Algebraic Multigrid with Filtering: An Efficient Preconditioner for Interior Point Methods in Large-Scale Contact Mechan
2026,10.1137/24m1649861,https://epubs.siam.org/doi/10.1137/24m1649861,Srinivas Eswar,0000-0002-3418-7796,Argonne National Laboratory,Bayesian D-Optimal Experimental Designs via Column Subset Selection
2026,10.1137/25m1744393,https://epubs.siam.org/doi/10.1137/25m1744393,Xiaozhe Hu,0000-0001-7533-0416,Tufts University,Parameter-Robust Preconditioner for Stokes-Darcy Coupled Problem with Lagrange Multiplier
2026,10.1137/24m1722018,https://epubs.siam.org/doi/10.1137/24m1722018,Hamid Mofidi,,Chinese Mathematical Society,Exploring Multiple Timescale Dynamics Using Geometric Singular Perturbation-Informed Neural Networks (GSPINNs)
2026,10.1137/25m1737614,https://epubs.siam.org/doi/10.1137/25m1737614,Hongyu Chen,,"University of California, Davis",Fast and Accurate Intersections on a Sphere
2026,10.1137/25m1732507,https://epubs.siam.org/doi/10.1137/25m1732507,Henrique B. N. Monteiro,,Stanford University,Integral Kernel Methods for Nonlinear Parabolic-Elliptic Systems
2026,10.1137/24m1702593,https://epubs.siam.org/doi/10.1137/24m1702593,Jianan Li,,Southern University of Science and Technology,"Efficient, Decoupled, Second and Third-Order Implicit-Explicit Runge–Kutta Schemes with Original-Form Energy Stability f"
2026,10.1137/24m1670111,https://epubs.siam.org/doi/10.1137/24m1670111,Rongji Li,,ShanghaiTech University,Generalized Moving Least-Squares Methods for Solving Vector-Valued PDEs on Unknown Manifolds
2026,10.1137/25m1752596,https://epubs.siam.org/doi/10.1137/25m1752596,Martina Iannacito,0000-0003-3354-2538,University of Bologna,Solving Eigenvalue Problems in High Dimensions Using Contour Integration and Tensor Train Format
2026,10.1137/24m1691831,https://epubs.siam.org/doi/10.1137/24m1691831,Yuqi Liu,0000-0002-1556-1930,Fudan University,On a Shrink-and-Expand Technique for Symmetric Block Eigensolvers
2026,10.1137/24m1711480,https://epubs.siam.org/doi/10.1137/24m1711480,German Villalobos,,University of Houston,Neural Networks for Bayesian Inverse Problems Governed by a Nonlinear ODE
2026,10.1137/25m1769995,https://epubs.siam.org/doi/10.1137/25m1769995,Wentao Peng,,Xiangtan University,Rank-Inspired Neural Network for Solving Partial Differential Equations
2026,10.1137/25m1784958,https://epubs.siam.org/doi/10.1137/25m1784958,Jiashun Hu,0000-0003-0020-3492,Hong Kong Polytechnic University,Energy Dissipating ALE-MDR Method for Navier–Stokes Free Boundary Problems with Moving Contact Line
2026,10.1137/25m1796230,https://epubs.siam.org/doi/10.1137/25m1796230,Shipeng Mao,0000-0003-4115-6039,Academy of Mathematics and Systems Science,"A Structure-Preserving, Helicity-Conserving High-Order ALE Finite Element Method for Compressible Ideal MHD Systems"
2026,10.1137/25m1725863,https://epubs.siam.org/doi/10.1137/25m1725863,Emmanuel Agullo,0000-0003-0655-6934,Institut national de recherche en sciences et technologies du numérique,Parallel Distributed Out-of-Core Solvers with Low-Rank Compression for Coupled FEM/BEM Systems
2026,10.1137/25m1749347,https://epubs.siam.org/doi/10.1137/25m1749347,Daniel Appelö,0000-0002-0378-4563,Virginia Tech,An \({O(N)}\) Helmholtz Solver Using WaveHoltz and Overset Grids
2026,10.1137/24m1712837,https://epubs.siam.org/doi/10.1137/24m1712837,Michelle Michelle,0000-0003-3903-8092,University of Alberta,A Stable Matrix Version of the Wideband Fast Multipole Method for the 2D Helmholtz Kernel
2026,10.1137/25m1780183,https://epubs.siam.org/doi/10.1137/25m1780183,Lei Jiang,0000-0003-4579-728X,Hunan University,Restricted Additive Schwarz Algorithm with Schur Complement for Bound-Preserving Solution of Geological Carbon Sequestra
2026,10.1137/25m1780274,https://epubs.siam.org/doi/10.1137/25m1780274,Wanli Du,0009-0003-9136-2081,Xi'an Jiaotong University,A Novel Reconstruction Method for Multilayered Elastic Gratings from One-Sided Measurements
2026,10.1137/24m1672869,https://epubs.siam.org/doi/10.1137/24m1672869,Yujie Gong,,University of Macau,Stagnation-Shortening Inexact Newton Method Based on Unsupervised Learning for Highly Nonlinear Algebraic Problems and A
2026,10.1137/24m1713545,https://epubs.siam.org/doi/10.1137/24m1713545,Arnold Reusken,,RWTH Aachen University,Numerical Analysis of a Constrained Strain Energy Minimization Problem
2026,10.1137/24m1673577,https://epubs.siam.org/doi/10.1137/24m1673577,Yuan Gao,,Helmholtz Center for Information Security,AC(\({k}\)): Robust Solution of Laplacian Equations by Randomized Approximate Cholesky Factorization
2026,10.1137/25m1752055,https://epubs.siam.org/doi/10.1137/25m1752055,Young Jae Jeon,0000-0001-9570-282X,Kyung Hee University,Neural Network Tearing and Interconnecting Methods for PDEs
2026,10.1137/24m1693623,https://epubs.siam.org/doi/10.1137/24m1693623,Jie Ding,,Jiangnan University,Entropy Increasing Numerical Methods for Prediction of Reversible and Irreversible Heating in Supercapacitors
2026,10.1137/24m1639579,https://epubs.siam.org/doi/10.1137/24m1639579,Tommaso Taddei,0000-0002-3134-3730,Sapienza University of Rome,Erratum: A Registration Method for Model Order Reduction: Data Compression and Geometry Reduction
2026,10.1137/25m1817959,https://epubs.siam.org/doi/10.1137/25m1817959,Vedran Novaković,0000-0003-2964-9674,University of Zagreb,Erratum: Vectorization of a Thread-Parallel Jacobi Singular Value Decomposition Method
